"All","Всички",module,Magento_AdminGws
"None","Нищо",module,Magento_AdminGws
"Allowed Scopes","Допустим обхват",module,Magento_AdminGws
"More permissions are needed to delete the ""%1"" item.","More permissions are needed to delete the ""%1"" item.",module,Magento_AdminGws
"You need more permissions to apply some of the rule updates.","Вие трябва да имате повече правомощия, за да може да промените част от правилата.",module,Magento_AdminGws
"This entity needs to be assigned to a store view. Verify the entity assignment and try again.","This entity needs to be assigned to a store view. Verify the entity assignment and try again.",module,Magento_AdminGws
"Orders can only be completed in an active store. Verify the store and try again.","Orders can only be completed in an active store. Verify the store and try again.",module,Magento_AdminGws
"This item needs to be assigned to a store view. Assign item and try again.","This item needs to be assigned to a store view. Assign item and try again.",module,Magento_AdminGws
"More permissions are needed to save this item.","More permissions are needed to save this item.",module,Magento_AdminGws
"More permissions are needed to delete this item.","More permissions are needed to delete this item.",module,Magento_AdminGws
"More permissions are needed to view this item.","More permissions are needed to view this item.",module,Magento_AdminGws
"At least one website or store group needs to be selected. Select and try again.","At least one website or store group needs to be selected. Select and try again.",module,Magento_AdminGws
"More permissions are needed to set All Scopes to a Role.","More permissions are needed to set All Scopes to a Role.",module,Magento_AdminGws
"The ""%1"" website ID is incorrect. Verify the website ID and try again.","The ""%1"" website ID is incorrect. Verify the website ID and try again.",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","Вие имате нужда от повече правомощия, за да достъпите сайт ""%1"".",module,Magento_AdminGws
"The ""%1"" store ID is incorrect. Verify the store ID and try again.","The ""%1"" store ID is incorrect. Verify the store ID and try again.",module,Magento_AdminGws
"More permissions are needed to save this setting.","More permissions are needed to save this setting.",module,Magento_AdminGws
"Role Scopes","Обхвати на роля",module,Magento_AdminGws
"Custom","По избор",module,Magento_AdminGws
"Read Details","Прочети повече",module,Magento_AdminNotification
"Mark as Read","Маркирай като прочетено",module,Magento_AdminNotification
"Are you sure?","Сигурни ли сте?",module,Magento_AdminNotification
"Remove","Премахни",module,Magento_AdminNotification
"Messages Inbox","Входящи съобщения",module,Magento_AdminNotification
"You have %1 new system messages","Вие имате %1 нови системни съобщения",module,Magento_AdminNotification
"You have %1 new system message","Вие имате %1 ново системно съобщение",module,Magento_AdminNotification
"Incoming Message","Входящо съобщение",module,Magento_AdminNotification
"close","затвори",module,Magento_AdminNotification
"Notifications","Известия",module,Magento_AdminNotification
"The message has been marked as Read.","Съобщението беше отбелязано като прочетено.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","Заради грешка не успяхме да маркираме известието като прочетено.",module,Magento_AdminNotification
"Please select messages.","Моля, изберете съобщения.",module,Magento_AdminNotification
